 TIME                                    HW_Temp                                  HW_Flow                                  PVPower                                  PV4HW                                    HeaterHeat                               HeaterPower                              HeaterPerf                               Tank_FlowRate                            Tank_TempOut                             T_mains                                  T_amb                                    GHI                                     
  +6.3049999999999997E+01   +6.1470229498298821E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1470229498298821E+01   +1.7985592524415779E+01   +3.2297500000000007E+01   +2.9078670598205854E+03
  +6.3100000000000001E+01   +6.1460014054013868E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1460014054013868E+01   +1.7985526795795941E+01   +3.2292499999999997E+01   +2.8856193906034573E+03
  +6.3149999999999999E+01   +6.1449800759814806E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1449800759814806E+01   +1.7985461071251311E+01   +3.2287500000000001E+01   +2.8631821521935408E+03
  +6.3200000000000003E+01   +6.1439589614218853E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1439589614218853E+01   +1.7985395350781978E+01   +3.2282500000000006E+01   +2.8405613841925601E+03
  +6.3250000000000000E+01   +6.1429380615745437E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1429380615745437E+01   +1.7985329634388023E+01   +3.2277499999999996E+01   +2.8177631393176080E+03
  +6.3299999999999997E+01   +6.1419173762916181E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1419173762916181E+01   +1.7985263922069528E+01   +3.2272500000000001E+01   +2.7947934821430495E+03
  +6.3350000000000001E+01   +6.1408969054254861E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1408969054254861E+01   +1.7985198213826589E+01   +3.2267499999999998E+01   +2.7716584878430967E+03
  +6.3399999999999999E+01   +6.1398766488287457E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1398766488287457E+01   +1.7985132509659277E+01   +3.2262500000000003E+01   +2.7483642409362660E+03
  +6.3450000000000003E+01   +6.1388566063542129E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1388566063542129E+01   +1.7985066809567680E+01   +3.2257500000000007E+01   +2.7249168340312340E+03
  +6.3500000000000000E+01   +6.1378367778549134E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1378367778549134E+01   +1.7985001113551895E+01   +3.2252499999999998E+01   +2.7013223665745345E+03
  +6.3549999999999997E+01   +6.1368171631840966E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1368171631840966E+01   +1.7984935421611990E+01   +3.2247500000000002E+01   +2.6575993770535224E+03
  +6.3600000000000001E+01   +6.1357977621952216E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1357977621952216E+01   +1.7984869733748052E+01   +3.2242500000000000E+01   +2.5944102936933891E+03
  +6.3649999999999999E+01   +6.1347785747419607E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1347785747419607E+01   +1.7984804049960172E+01   +3.2237500000000004E+01   +2.5319780691730616E+03
  +6.3700000000000003E+01   +6.1337596006781993E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1337596006781993E+01   +1.7984738370248436E+01   +3.2232500000000009E+01   +2.4703211537514594E+03
  +6.3750000000000000E+01   +6.1327408398580388E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1327408398580388E+01   +1.7984672694612918E+01   +3.2227499999999999E+01   +2.4094576923576933E+03
  +6.3799999999999997E+01   +6.1317222921357853E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1317222921357853E+01   +1.7984607023053705E+01   +3.2222500000000004E+01   +2.3494055198937367E+03
  +6.3850000000000001E+01   +6.1307039573659601E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1307039573659601E+01   +1.7984541355570894E+01   +3.2217499999999994E+01   +2.2901821566203898E+03
  +6.3899999999999999E+01   +6.1296858354032928E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1296858354032928E+01   +1.7984475692164558E+01   +3.2212499999999999E+01   +2.2318048036269438E+03
  +6.3950000000000003E+01   +6.1286679261027203E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1286679261027203E+01   +1.7984410032834781E+01   +3.2207500000000003E+01   +2.1742903383860144E+03
  +6.4000000000000000E+01   +6.1276502293193907E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1276502293193907E+01   +1.7984344377581646E+01   +3.2202500000000001E+01   +2.1176553103942929E+03
  +6.4049999999999997E+01   +6.1266324391297573E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1266324391297573E+01   +1.7984278726405243E+01   +3.2180000000000000E+01   +2.0630953997998868E+03
  +6.4099999999999994E+01   +6.1256139441647811E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1256139441647811E+01   +1.7984213079305658E+01   +3.2140000000000008E+01   +2.0107458966660965E+03
  +6.4150000000000006E+01   +6.1245944390701233E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1245944390701233E+01   +1.7984147436282971E+01   +3.2099999999999994E+01   +1.9594841083276469E+03
  +6.4200000000000003E+01   +6.1235739241728055E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1235739241728055E+01   +1.7984081797337268E+01   +3.2059999999999995E+01   +1.9093268946943062E+03
  +6.4250000000000000E+01   +6.1225523997997826E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1225523997997826E+01   +1.7984016162468635E+01   +3.2020000000000003E+01   +1.8602907118484338E+03
  +6.4299999999999997E+01   +6.1215298662779453E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1215298662779453E+01   +1.7983950531677149E+01   +3.1980000000000004E+01   +1.8123916077579443E+03
  +6.4349999999999994E+01   +6.1205063239341136E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1205063239341136E+01   +1.7983884904962903E+01   +3.1940000000000005E+01   +1.7656452180969961E+03
  +6.4400000000000006E+01   +6.1194817730950433E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1194817730950433E+01   +1.7983819282325978E+01   +3.1899999999999995E+01   +1.7200667621739633E+03
  +6.4450000000000003E+01   +6.1184562140874213E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1184562140874213E+01   +1.7983753663766457E+01   +3.1859999999999999E+01   +1.6756710389684713E+03
  +6.4500000000000000E+01   +6.1174296472378671E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1174296472378671E+01   +1.7983688049284421E+01   +3.1820000000000000E+01   +1.6324724232780113E+03
  +6.4549999999999997E+01   +6.1164020728729334E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1164020728729334E+01   +1.7983622438879966E+01   +3.1780000000000001E+01   +1.5993846887163154E+03
  +6.4599999999999994E+01   +6.1153734913191002E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1153734913191002E+01   +1.7983556832553163E+01   +3.1740000000000006E+01   +1.5751535991239630E+03
  +6.4650000000000006E+01   +6.1143439029027824E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1143439029027824E+01   +1.7983491230304107E+01   +3.1699999999999996E+01   +1.5504591114628574E+03
  +6.4700000000000003E+01   +6.1133133079503274E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1133133079503274E+01   +1.7983425632132874E+01   +3.1659999999999997E+01   +1.5253015216607155E+03
  +6.4750000000000000E+01   +6.1122817067880113E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1122817067880113E+01   +1.7983360038039560E+01   +3.1620000000000001E+01   +1.4996812692627009E+03
  +6.4799999999999997E+01   +6.1112490997420380E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1112490997420380E+01   +1.7983294448024235E+01   +3.1580000000000002E+01   +1.4735989376628377E+03
  +6.4849999999999994E+01   +6.1102154871385444E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1102154871385444E+01   +1.7983228862086992E+01   +3.1540000000000006E+01   +1.4470552543002391E+03
  +6.4900000000000006E+01   +6.1091808693035979E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1091808693035979E+01   +1.7983163280227910E+01   +3.1499999999999996E+01   +1.4200510908187016E+03
  +6.4950000000000003E+01   +6.1081452465631926E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1081452465631926E+01   +1.7983097702447083E+01   +3.1459999999999997E+01   +1.3925874631914880E+03
  +6.5000000000000000E+01   +6.1071086192432560E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.1071086192432560E+01   +1.7983032128744583E+01   +3.1420000000000002E+01   +1.3646655318091159E+03
  +6.5049999999999997E+01   +4.4999989546346235E+01   +3.8060987188199160E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.3870679040227909E+00   +6.1060692335046440E+01   +1.7982966559120502E+01   +3.1375000000000000E+01   +1.3450816962192423E+03
  +6.5099999999999994E+01   +4.4999989400890506E+01   +7.6121974376398320E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.7752966428394963E+00   +6.1050259218333693E+01   +1.7982900993574919E+01   +3.1325000000000006E+01   +1.3335134428594010E+03
  +6.5150000000000006E+01   +4.4999989051756707E+01   +1.1418296156459478E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +7.1646939017409723E+00   +6.1039784628325499E+01   +1.7982835432107926E+01   +3.1274999999999995E+01   +1.3210575675084940E+03
  +6.5200000000000003E+01   +4.4999988496250957E+01   +1.5224394875279392E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +9.5552681002289308E+00   +6.1029265316965777E+01   +1.7982769874719605E+01   +3.1225000000000001E+01   +1.3077138794705270E+03
  +6.5250000000000000E+01   +4.4999987720696339E+01   +1.9030493594099308E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.1947028946608970E+01   +6.1018696027617459E+01   +1.7982704321410033E+01   +3.1175000000000001E+01   +1.2934824813631531E+03
  +6.5299999999999997E+01   +4.4999986703309453E+01   +2.2836592312919223E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.4339988061694452E+01   +6.1008069297301112E+01   +1.7982638772179303E+01   +3.1125000000000000E+01   +1.2783637695105331E+03
  +6.5349999999999994E+01   +4.4999985372499260E+01   +2.6642691031739140E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.6734159726523867E+01   +6.0997375047524166E+01   +1.7982573227027491E+01   +3.1075000000000006E+01   +1.2623584342614402E+03
  +6.5400000000000006E+01   +4.4999998320154091E+01   +3.0448789750558785E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.9129557218647786E+01   +6.0986633840348730E+01   +1.7982507685954690E+01   +3.1024999999999995E+01   +1.2454674602326804E+03
  +6.5450000000000003E+01   +4.4999998067993708E+01   +3.4254888469378706E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.1526157064856502E+01   +6.0975873904255941E+01   +1.7982442148960974E+01   +3.0975000000000001E+01   +1.2276921264776497E+03
  +6.5500000000000000E+01   +4.4999997637958288E+01   +3.8060987188198617E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.3923971860263496E+01   +6.0965094267481874E+01   +1.7982376616046434E+01   +3.0925000000000001E+01   +1.2090340065798987E+03
  +6.5549999999999997E+01   +4.4999996983198713E+01   +4.1867085907018534E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.6323010432844544E+01   +6.0954287233402972E+01   +1.7982311087211162E+01   +3.0875000000000000E+01   +1.1585613556287306E+03
  +6.5599999999999994E+01   +4.4999996038760528E+01   +4.5673184625838445E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.8723285583379511E+01   +6.0943441700586540E+01   +1.7982245562455226E+01   +3.0825000000000006E+01   +1.0789570636670301E+03
  +6.5650000000000006E+01   +4.4999994713718351E+01   +4.9479283344658093E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.1124815971631712E+01   +6.0932541859975167E+01   +1.7982180041778722E+01   +3.0774999999999995E+01   +1.0020570556322473E+03
  +6.5700000000000003E+01   +4.4999992881022948E+01   +5.3285382063478011E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.3527628915368894E+01   +6.0921565279948361E+01   +1.7982114525181725E+01   +3.0725000000000001E+01   +9.2787054431440993E+02
  +6.5750000000000000E+01   +4.4999990365022121E+01   +5.7091480782297921E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.5931764546338805E+01   +6.0910480136778339E+01   +1.7982049012664337E+01   +3.0675000000000001E+01   +8.5640580807833567E+02
  +6.5799999999999997E+01   +4.4999998188127563E+01   +6.0897579501117832E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.8337280598730679E+01   +6.0899260668369095E+01   +1.7981983504226616E+01   +3.0625000000000000E+01   +7.8767018890773966E+02
  +6.5849999999999994E+01   +4.4999997724623505E+01   +6.4703678219937757E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.0744126205349133E+01   +6.0887958684615299E+01   +1.7981917999868671E+01   +3.0575000000000006E+01   +7.2167009068945049E+02
  +6.5900000000000006E+01   +4.4999996736139558E+01   +6.8509776938757412E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.3152282128038493E+01   +6.0876618284004110E+01   +1.7981852499590570E+01   +3.0524999999999995E+01   +6.5841097774004800E+02
  +6.5950000000000003E+01   +4.4999995033893711E+01   +7.2315875657577322E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.5561791233096251E+01   +6.0865205752851260E+01   +1.7981787003392395E+01   +3.0475000000000001E+01   +5.9789737357284457E+02
  +6.6000000000000000E+01   +4.4999992365186273E+01   +7.6121974376397233E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.7972722042597390E+01   +6.0853671112337501E+01   +1.7981721511274245E+01   +3.0425000000000001E+01   +5.4013285990838676E+02
  +6.6049999999999997E+01   +4.5000007497388815E+01   +7.3573482452641713E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.6379365649242537E+01   +6.0841970739837741E+01   +1.7981656023236194E+01   +3.0367500000000007E+01   +4.0225947391314116E+02
  +6.6099999999999994E+01   +4.5000010433986908E+01   +7.1024990528886207E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.4785337547083309E+01   +6.0830056627307691E+01   +1.7981590539278329E+01   +3.0302500000000009E+01   +2.9006503474104028E+02
  +6.6150000000000006E+01   +4.5000001616547458E+01   +6.8476498605130871E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.3190580085612915E+01   +6.0817964593458072E+01   +1.7981525059400738E+01   +3.0237499999999997E+01   +2.7626796295949543E+02
  +6.6200000000000003E+01   +4.5000002116792089E+01   +6.5928006681375336E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.1595018125362927E+01   +6.0805786460454428E+01   +1.7981459583603502E+01   +3.0172499999999999E+01   +2.6247177895784546E+02
  +6.6250000000000000E+01   +4.5000002934300689E+01   +6.3379514757619816E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.9998603407024156E+01   +6.0793546805443626E+01   +1.7981394111886697E+01   +3.0107500000000002E+01   +2.4867679564331226E+02
  +6.6299999999999997E+01   +4.5000004075216829E+01   +6.0831022833864310E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.8401347359533375E+01   +6.0781224353478926E+01   +1.7981328644250418E+01   +3.0042500000000008E+01   +2.3488332571739164E+02
  +6.6349999999999994E+01   +4.5000005539563404E+01   +5.8282530910108790E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.6803256155423497E+01   +6.0768800240808112E+01   +1.7981263180694743E+01   +2.9977500000000010E+01   +2.2109168162226749E+02
  +6.6400000000000006E+01   +4.5000007320637380E+01   +5.5734038986353454E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.5204330724391077E+01   +6.0756258533140645E+01   +1.7981197721219761E+01   +2.9912499999999994E+01   +2.0730217548727722E+02
  +6.6450000000000003E+01   +4.5000009404766345E+01   +5.3185547062597948E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.3604566928006825E+01   +6.0743586688472703E+01   +1.7981132265825554E+01   +2.9847499999999997E+01   +1.9351511907542823E+02
  +6.6500000000000000E+01   +4.5000011771344049E+01   +5.0637055138842427E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.2003955903401092E+01   +6.0730775934910255E+01   +1.7981066814512207E+01   +2.9782499999999999E+01   +1.7973082372999636E+02
  +6.6549999999999997E+01   +4.5000021360394264E+01   +4.6847581304289243E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.9617912711882582E+01   +6.0717832561390999E+01   +1.7981001367279809E+01   +2.9717500000000008E+01   +1.6432960032113303E+02
  +6.6599999999999994E+01   +4.5000025243012487E+01   +4.3058107469736072E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.7230487382821462E+01   +6.0704770987060172E+01   +1.7980935924128428E+01   +2.9652500000000011E+01   +1.4731175919264959E+02
  +6.6650000000000006E+01   +4.5000029155591143E+01   +3.9268633635183164E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.4841655203621357E+01   +6.0691609132190315E+01   +1.7980870485058158E+01   +2.9587499999999995E+01   +1.3029761010881251E+02
  +6.6700000000000003E+01   +4.5000033135814085E+01   +3.5479159800629986E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.2451386103213235E+01   +6.0678369758852014E+01   +1.7980805050069087E+01   +2.9522499999999997E+01   +1.1328746220129301E+02
  +6.6750000000000000E+01   +4.5000036584433907E+01   +3.1689685966076812E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.0059653080816489E+01   +6.0665078795121261E+01   +1.7980739619161294E+01   +2.9457500000000000E+01   +9.6281623916163880E+01
  +6.6799999999999997E+01   +4.5000039948682392E+01   +2.7900212131523638E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.7666434993487481E+01   +6.0651764117337727E+01   +1.7980674192334870E+01   +2.9392500000000009E+01   +7.9280402961056467E+01
  +6.6849999999999994E+01   +4.5000042915584544E+01   +2.4110738296970457E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.5271715949523220E+01   +6.0638454671094031E+01   +1.7980608769589889E+01   +2.9327500000000011E+01   +6.2284106252474118E+01
  +6.6900000000000006E+01   +4.5002776242833939E+01   +2.0321264462417552E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.6981695356420190E+04   +3.1974246625032256E+03   +5.3110539978705731E+00   +1.2815589864410509E+01   +6.0828820080383814E+01   +1.7980543350926446E+01   +2.9262499999999996E+01   +4.5293039863152245E+01
  +6.6950000000000003E+01   +4.5005017922926235E+01   +1.6531790627864375E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.6742772455269831E+04   +3.2477748344784090E+03   +5.1551517527480399E+00   +1.0341658928095617E+01   +6.1181172205573681E+01   +1.7980477936344613E+01   +2.9197499999999998E+01   +2.8307508969659903E+01
  +6.7000000000000000E+01   +4.5004996345117483E+01   +1.2742316793311200E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.6495569942694390E+04   +3.3014926331603242E+03   +4.9963975224003123E+00   +7.9157003714291365E+00   +6.1483585579299920E+01   +1.7980412525844478E+01   +2.9132500000000000E+01   +9.4664089000321141E+00
  +6.7049999999999997E+01   +4.5004365880606926E+01   +1.1468085113980059E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.6241247182607349E+04   +3.3587669449535797E+03   +4.8354789459663206E+00   +7.0816310908761935E+00   +6.1743635122575597E+01   +1.7980347119426135E+01   +2.9070000000000007E+01   +0.0000000000000000E+00
