 TIME                                    TempTop                                  TempBottom                               C_Load                                   C_Tmax                                   C_Tmin                                   C_All                                   
  +5.8049999999999997E+01   +6.1057354998611643E+01   +6.2313961475703621E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.8100000000000001E+01   +6.1038910252767764E+01   +6.2303748128875370E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.8149999999999999E+01   +6.1020527584933049E+01   +6.2293557312433713E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.8200000000000003E+01   +6.1002206880847368E+01   +6.2283389018597973E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.8250000000000000E+01   +6.0983948026627537E+01   +6.2273243239562326E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.8299999999999997E+01   +6.0965750908765813E+01   +6.2263119966572717E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.8350000000000001E+01   +6.0947615414128322E+01   +6.2253019188850047E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.8399999999999999E+01   +6.0929541429953488E+01   +6.2242940894368459E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.8450000000000003E+01   +6.0911528843850576E+01   +6.2232885070957884E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.8500000000000000E+01   +6.0893577543798081E+01   +6.2222851706474849E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.8549999999999997E+01   +6.0875687418142235E+01   +6.2212840788802517E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.8600000000000001E+01   +6.0857858355595539E+01   +6.2202852305850790E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.8649999999999999E+01   +6.0840090245235174E+01   +6.2192886245556366E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.8700000000000003E+01   +6.0822382976501565E+01   +6.2182942595882778E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.8750000000000000E+01   +6.0804736439196859E+01   +6.2173021344820512E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +5.8799999999999997E+01   +6.0787150523483433E+01   +6.2163122480387038E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
